Actual,Predicted
0.0060315137,0.006716598
0.0052062436,0.0073057637
0.0013843632,0.0037591327
0.0006411959,0.0031839274
0.0022242344,0.0038608722
0.0015124812,0.0054411404
0.00068414386,0.0027509872
0.14741781,0.16066353
0.0013284077,0.003898725
0.00042030413,0.0026398133
0.19659469,0.20428513
0.01226096,0.014391728
0.0013774909,0.0047335885
0.28523123,0.28960794
0.0012915895,0.0034287125
0.0004755285,0.0025066175
0.0011167189,0.004055422
0.13926749,0.14318416
0.0016494342,0.005252667
0.0012425062,0.0031312816
0.028479153,0.030642956
0.2535233,0.26663417
0.035706658,0.037911065
0.0015615703,0.0041119605
0.0010032081,0.0046933927
0.01211763,0.013348907
0.124313764,0.12967801
0.1906022,0.19700333
0.11138436,0.115682244
0.0014265799,0.0029176492
0.13513047,0.13914156
0.0021751514,0.0042416044
0.0016239085,0.003952604
0.09539786,0.09655124
0.15603544,0.16030364
0.0011013803,0.004094854
0.5085338,0.54646873
0.0008787733,0.0037259609
0.08676059,0.09053913
0.26146746,0.2776264
0.024110451,0.029276393
0.17137401,0.18146427
0.081973664,0.08466533
0.00088662945,0.0034774933
0.002531028,0.004471101
0.0010799064,0.003999479
0.15235199,0.15841515
0.020966953,0.022829171
0.08766772,0.090575546
0.01393972,0.014660113
0.0023224067,0.0047704317
0.043493748,0.043227185
0.864427,0.90502375
0.5882778,0.69451505
0.15598047,0.15875283
0.03296763,0.03357459
0.27868897,0.2894807
0.1559255,0.16133003
0.0021751514,0.004033871
0.6388566,0.6998747
0.0025064861,0.005219348
0.0008682232,0.0027170256
0.0011688755,0.0039098486
0.2759539,0.28815138
0.0049914927,0.006750852
0.002989497,0.0062806346
0.00028225154,0.0042716153
0.8211601,0.8690376
0.10347947,0.10539439
0.005365776,0.0069974586
0.0015124812,0.0041011497
0.017972672,0.024176031
0.36285865,0.36898017
0.012425891,0.013846017
0.23246713,0.24750228
0.24269283,0.2545514
0.0009970726,0.0032980181
0.0002607721,0.0053561367
0.031218188,0.034081236
0.0012670477,0.0042894557
0.16880384,0.16804801
0.001232198,0.004234776
0.0024942097,0.0036075376
0.00096332777,0.0032801144
0.10357568,0.10717268
0.6623317,0.7117333
0.040420927,0.042251866
0.0007884572,0.0036256127
0.0031613,0.0061488487
0.0016720134,0.003548773
0.00570202,0.010387335
0.0152434595,0.017696574
0.00024850122,0.0023764074
0.0015983827,0.0033367313
0.0008974269,0.0035720058
0.029700428,0.032355554
0.0022917297,0.004378997
0.00862267,0.009714071
0.072808236,0.07648548
0.007768559,0.009631187
0.1023976,0.107785195
0.0011750109,0.00723641
0.15162355,0.15911028
0.00054302363,0.0025239028
0.14027081,0.1431349
0.14972685,0.15015839
0.0009700734,0.0032804161
0.0024819388,0.004149683
0.013395844,0.017555892
0.25771528,0.26616877
0.016849572,0.017608963
0.0008498114,0.0035983883
0.0009295774,0.0041845515
0.00047859616,0.0032332465
0.00048166388,0.002843082
0.919129,0.9748516
0.023001099,0.023827579
0.0026046587,0.0055121705
0.39389312,0.37403232
0.0016351952,0.004119184
0.001586112,0.0038992688
0.17460391,0.1818267
0.816542,0.86907846
0.68663156,0.7253099
0.11403111,0.11492931
0.0018055303,0.0041919127
0.15385012,0.1615128
0.0014419184,0.0039862543
0.006401992,0.008933693
0.005319755,0.007234212
0.0011330415,0.004858725
0.006690621,0.008586593
0.0023464595,0.0047595724
0.07363289,0.07371888
0.044202555,0.04436706
0.001082974,0.0034750476
0.0898825,0.09247592
0.30599877,0.32176727
0.0011443337,0.0026718155
0.023880731,0.028727595
0.026407707,0.029015277
0.024456026,0.027800642
0.0006043779,0.002376413
0.1047086,0.11050914
0.93617177,0.97191215
0.06244115,0.063098215
0.30315372,0.31210548
0.0020647026,0.0039354004
0.780917,0.8382251
0.013311416,0.015538558
0.031347774,0.032229844
0.9068692,0.9672074
0.040371846,0.041427195
0.0015797291,0.004365336
0.14094429,0.14193231
0.8140681,0.8719007
0.000432575,0.0024661142
0.018017832,0.021921363
0.0013744233,0.006917853
0.4368576,0.4495021
0.026580486,0.02727469
0.035871588,0.03728535
0.0020524317,0.004798174
0.00077311305,0.003474217
0.02287544,0.02555028
0.2556124,0.26486278
0.17109913,0.17615068
0.0014449861,0.0033641066
0.06519196,0.067385
0.00022702727,0.0028860345
0.003648511,0.006573025
0.14993301,0.15514803
0.0022947975,0.0048559383
0.0008620822,0.00386421
0.0074504786,0.010834146
0.14721166,0.1520583
0.0017328784,0.005409319
0.0805423,0.08126369
0.1767755,0.17875968
0.000787473,0.0029524285
0.012084248,0.014795214
0.06320886,0.064604506
0.04315407,0.04432748
0.43634906,0.44767815
0.0015615703,0.0032940134
0.018573493,0.020800456
0.0012026203,0.0049342997
0.0017328784,0.0038668998
0.2804345,0.29435253
0.0041048634,0.0070809424
0.0007669776,0.0033940375
0.10856876,0.110894665
0.0037643253,0.0058016516
0.004396318,0.006750528
0.26249826,0.27464294
0.15419373,0.15700239
0.0007270974,0.0030384716
0.0481825,0.050837595
0.02027581,0.022054564
0.078908704,0.080162056
0.0011045744,0.0043584984
0.00092000596,0.0028759502
0.08443388,0.08621065
0.08128057,0.082985684
0.0011197865,0.005363371
0.0117700985,0.013552349
0.8263829,0.91347086
0.21281287,0.2208449
0.00016720135,0.0016116872
0.00048779926,0.0037089512
0.19801033,0.20585138
0.00066573767,0.0025542378
0.17751768,0.18222935
0.0011934172,0.004418157
0.0013959027,0.00417991
0.020366132,0.026984144
0.0012455739,0.0038192626
0.15301172,0.15975432
0.014085018,0.014638264
0.0010737709,0.005694378
0.0013406784,0.0034921914
0.0076605733,0.011175998
0.108242825,0.11329627
0.0028657988,0.0066443756
0.00025770435,0.0051771067
0.017326694,0.018752351
0.00392079,0.0056945756
0.0013406784,0.0030556843
0.10957012,0.10658631
0.29107255,0.3128708
0.0013897674,0.004074719
0.0014388507,0.004406903
0.12680146,0.13488755
0.0006043779,0.0037556998
0.10263518,0.10571947
0.0013784751,0.0040390156
0.064807124,0.067731835
0.06800168,0.06927294
0.001060395,0.003927361
0.0013874638,0.004468322
0.039236963,0.039584734
0.046474285,0.049778644
0.053432792,0.055082012
0.15820704,0.15409781
0.0008375405,0.0036569946
0.06239403,0.062912494
0.09799552,0.097660676
0.036203414,0.037922457
0.0012854541,0.0039164145
0.14278601,0.15064901
0.002199693,0.003613975
0.034461826,0.038466252
0.03404557,0.035887264
0.024825152,0.029663075
0.19402452,0.20485514
0.0007148265,0.0029126965
0.013067945,0.019652896
0.08163203,0.08482243
0.0004571222,0.0029452257
0.0010584324,0.002412971
0.0016474717,0.0037495494
0.033756938,0.035343833
0.048431855,0.051502634
0.011090739,0.013187982
0.0005798362,0.0028186738
0.019298008,0.020855017
0.14925954,0.15988584
0.1297015,0.14068076
0.090715006,0.093298286
0.023835566,0.028150495
0.0015070826,0.005006321
0.23733258,0.2424132
0.0006043779,0.0020590723
0.8614582,0.95983475
0.07500142,0.07947831
0.001479594,0.0035675801
0.0016229245,0.005491007
0.030786222,0.032131072
0.0014756689,0.0040171556
0.08191084,0.08484621
0.0028864152,0.0052601993
0.0077587455,0.0109940395
0.0004509868,0.0030295327
0.0015002105,0.0065540895
0.00061665423,0.0027266294
0.01619181,0.020097807
0.0015063458,0.0054907016
0.0019051761,0.0057339035
0.0010277497,0.002872184
0.71521956,0.7614741
0.08751849,0.08951858
0.8846035,0.94168746
0.85321164,0.93409026
0.7992243,0.8342193
0.72390586,0.7576431
0.001791786,0.0052044094
0.03630944,0.037050083
0.19149555,0.19362535
0.077222094,0.07797167
0.0020215071,0.0048848763
0.0011811462,0.0037443526
0.00048166388,0.0022863373
0.032517996,0.036830854
0.0015615703,0.003419578
0.090059206,0.09025362
0.28631702,0.3007648
0.11695667,0.12036565
0.0014327153,0.0053173527
0.5097982,0.5634383
0.0057615326,0.006888937
0.0007580219,0.0030853264
0.0012977305,0.0034690164
0.0016720134,0.0039187204
0.0013686563,0.0037898272
0.21101238,0.21678779
0.0011504693,0.0041409433
0.0070037916,0.012559425
0.21391241,0.21737574
0.0046172044,0.00621194
0.00073936826,0.0032682195
0.000432575,0.002663834
0.0011289952,0.0049161576
0.08553932,0.08874169
0.77547425,0.85122377
0.9056597,0.9537151
0.016670896,0.02295702
0.0013222721,0.003508225
0.69130456,0.7564261
0.7852052,0.86784667
0.0016106535,0.0036916435
0.38970113,0.39697105
0.89405954,0.9481446
0.14743157,0.1517756
0.0012351447,0.0035364516
0.0012793187,0.0046362802
0.0022610528,0.0048100427
0.00116274,0.0043710843
0.00078354764,0.004037231
0.15479846,0.15760355
0.1293304,0.1330248
0.20973416,0.21574606
0.0023798414,0.005409088
0.0006227897,0.004387617
0.0011330415,0.0046453476
0.14634576,0.15169571
0.016853496,0.021414004
0.0040312326,0.005995393
0.01623108,0.017361477
0.018371256,0.02501297
0.0005246174,0.0036979243
0.0017937487,0.0046811923
0.00059210707,0.0029604733
0.13469066,0.14013049
0.030140243,0.029871188
0.0009234419,0.002899494
0.41545781,0.42196953
0.0059032743,0.00924531
0.15855065,0.16460589
0.0025432988,0.0043394975
0.0029359935,0.0046633556
0.0407881,0.042401597
0.00065494014,0.003609458
0.0014020381,0.0034399629
0.02275959,0.025592778
0.35593155,0.3612358
0.0015308876,0.0040227696
0.046965145,0.049604733
0.08825675,0.09047348
0.0011811462,0.00410581
0.001948124,0.0037687942
0.22761542,0.23676701
0.0013897674,0.00330906
0.4291196,0.44103742
0.021673797,0.021997068
0.1317219,0.13837214
0.8065912,0.8593974
0.0044147247,0.006520383
0.07884195,0.0812175
0.0010430937,0.0044036023
0.0011934172,0.003559921
0.07101559,0.06996781
0.54010427,0.55667347
0.016183961,0.019131139
0.43600547,0.4401074
0.95766777,0.9910039
0.00872673,0.010362811
0.0967605,0.09815108
0.2467199,0.25624734
0.0886514,0.08911617
0.001205688,0.004379865
0.0013161367,0.003583163
0.1587568,0.16290712
0.44514537,0.44744837
0.06913853,0.072001845
0.16439193,0.17221212
0.00046325766,0.0030501448
0.19373587,0.1987837
0.0011504693,0.0028276145
0.017752767,0.01883363
0.123226,0.12669426
0.13539161,0.13753673
0.0033655008,0.0063980855
0.00076390995,0.004030604
0.01658843,0.019502651
0.02663939,0.029969022
0.87729156,0.9510923
0.001024682,0.004301714
0.03154805,0.032367695
0.0051448843,0.0065938756
0.079107024,0.08165264
0.0022733235,0.004758794
0.0011811462,0.004915748
0.001383632,0.0027469397
0.0025678403,0.0047631003
0.0014265799,0.0033729225
0.0013959027,0.0038608313
0.00026691303,0.003206849
0.0001810116,0.002229277
0.23358041,0.23895067
0.23608185,0.24624923
0.0007148265,0.0034555271
0.091298155,0.09283246
0.100895554,0.10530655
0.00029145475,0.0035858005
0.0017701857,0.004737772
0.030589879,0.034937598
0.00042030413,0.0038188472
0.7591461,0.85907096
0.0133330105,0.016483545
0.0011504693,0.004163645
0.0013222721,0.0027512386
0.13115838,0.13693991
0.0012037255,0.0067915134
0.005577338,0.007655982
0.06668812,0.06797845
0.0020705962,0.005803656
0.0012105976,0.006721556
0.0015149332,0.0042965673
0.3077855,0.323999
0.45498624,0.45903486
0.0001472612,0.0025152788
0.0014235122,0.005464632
0.0023219176,0.0055903867
0.09753804,0.10220677
0.0015431584,0.0036310442
0.003096504,0.006104879
0.00059210707,0.0030618683
0.016022954,0.017531712
0.2116446,0.22034593
0.0008498114,0.0023923162
0.00076194725,0.0027894638
0.0014143091,0.0030602105
0.3007897,0.31276637
0.0012701155,0.0061643794
0.00044485132,0.0022743978
0.29252943,0.30888164
0.018200431,0.020435542
0.037497334,0.039742477
0.7036194,0.7545536
0.0043226876,0.0065254383
0.12430787,0.12690747
0.0010878835,0.0043488443
0.00019941783,0.0025140494
0.15534824,0.17014326
0.00059824245,0.0027563646
0.0008252697,0.0022387858
0.0321469,0.032738626
0.8612383,0.9636797
0.069270074,0.07478499
0.016788706,0.024978727
0.0067377416,0.009267885
0.0022242344,0.0030792393
0.00081913423,0.004009461
0.08217002,0.083712116
0.0012429954,0.0038734823
0.0007884572,0.0022263397
0.39482775,0.38515234
0.0010185466,0.0051747523
0.69157946,0.7532434
0.12999013,0.13480574
0.6294418,0.6515411
0.06697086,0.06888088
0.0016597426,0.004254855
0.0016229245,0.0039531365
0.001494075,0.0055132434
0.0015124812,0.0038353205
0.026138708,0.026456334
0.74633646,0.78861105
0.0074072834,0.010402583
0.0015326084,0.0036963336
0.0007148265,0.0027308837
0.0017885918,0.003175415
0.19691078,0.20675954
0.065737806,0.06766449
0.23322305,0.24269114
0.00202789,0.0038176775
0.65853834,0.7112894
0.0011136512,0.002981674
0.016965417,0.020336442
0.0011688755,0.0037838146
0.052421607,0.053881537
0.023401644,0.022947919
0.23165621,0.24403597
0.0006608282,0.0030079372
0.167828,0.16740866
0.1089693,0.11522737
0.0012609124,0.0058187824
0.001494075,0.004072815
0.8922453,0.9674821
0.0632344,0.06508313
0.0037551222,0.0060984306
0.017089115,0.01746019
0.0012731832,0.004000645
0.6704133,0.7509339
0.02367653,0.027002607
0.0009663954,0.0031008795
0.0016781488,0.0041895397
0.0018376809,0.00408075
0.0008927649,0.004546564
0.03682976,0.037844706
0.037736878,0.038442105
0.06463042,0.0664977
0.013352648,0.01894686
0.1539051,0.16164972
0.33986455,0.36851925
0.6006751,0.6472726
0.015278804,0.018207826
0.00030679326,0.0032875985
0.29854938,0.31318694
0.8378181,0.89702576
0.09550388,0.09691608
0.2558323,0.2680707
0.004285869,0.0073065124
0.0019665302,0.0035231616
0.045673188,0.046504043
0.00018714697,0.0038162041
0.0017210967,0.0044328105
0.0008743587,0.0025270618
0.752329,0.7910004
0.0019235823,0.0036863983
0.049875,0.05228684
0.0014314892,0.004132509
0.03489182,0.037289973
0.6316546,0.6416377
0.00073936826,0.0030789562
0.98037326,0.9896411
0.0013990914,0.003639385
0.0015002105,0.003722228
0.0008252697,0.003945142
0.0025064861,0.0034528263
0.08830387,0.0897716
0.75496787,0.83064455
0.1299705,0.13479078
